title,text,label,type
우리집 준호,문신 피어싱 요란한 헤어 주렁주렁악세사리 이상한벨트 체인 없고 적당히 걷은 저 소매에 손목시계 미친거 아니야 진짜,1,4
[IU TV] 아이유 분노의 쇼핑,우리 아이유님 광고하는건 다 구매했어요 아파트광고만 하지말아주세요 그건 조금 힘들어요,1,4
[우리집] 150905 DMC 페스티벌 2015_K-Pop 슈퍼콘서트_준호직캠_By Nuneogun,부탁인데 지금 우리집 앓고 있는 사람들년만 더 준호 집 찾으러 헤매주세요준호 나오면 떡상 각 재야지 ㅠㅠㅠㅠㅠㅠ며칠 좋아하고 마는 거 말고,1,4
크리스토퍼 (Christopher) - BAD 가사 번역 라이브 비디오,조각이 노래 부른다ㅠㅠ,1,4
2PM - My House (우리집) [Music Bank K-Chart / 2015.06.19],떡대들 보소 ㅋㅋㅋㅋ 이런 아이돌 앞으로도 나오기 힘들 듯,1,4
제15회 학산배 전국장사 씨름대회-단체전 결승-김원진vs황찬섭 20180808,아니 씨름보는데 왜 직캠본것처럼 잇몸이 말라있냐 어이가 없네 누가 내 광대좀 내래봐 안보여 미쳐버리네,1,4
180930 아이유(IU) 좋은날 + 너랑나 + 금요일에만나요 + 너의의미 [삼성카드홀가분마켓] 4K 직캠 by 비몽,헐 요정같애 포카리요정 아냐 포카리라기엔 좀 보들보들 파스텔톤이야 그 호두까기인형에 나오는 설탕요정같음 ㅠㅠ 나도 이러는데 남자들이 아이유보면 어떨까 완전 예뻐서 미쳐버릴듯,1,4
제15회 학산배 전국장사 씨름대회-단체전 결승-김원진vs황찬섭 20180808,내가 여태좋아했던 아이돌들 다 이상  이하 빼빼마른 놈들이었고 내 취향도 젓가락같은 몸매였는데 분명 그랬는데 그랬는데,1,4
[SUB] Q&A 답변 영상,언니 그냥 대충 영상 올려도 너무너무 황송한데 이렇게 열심히 살면서 열심히 영상 올리기 있나요 언니 밥 두그릇 드셔요,1,4
우리집 준호,설현님처럼 준호도 뒷태 등신대 하나 내 줘,1,4
크리스토퍼 (Christopher) - BAD 가사 번역 라이브 비디오,제발 아들좀 많이 낳아주세요 유전자좀 널리 퍼뜨려주세요,1,4
[입덕직캠] 아스트로 차은우 직캠 4K 'All Night(전화해)' (ASTRO CHA EUNWOO FanCam) | @MCOUNTDOWN_2019.1.17,사람이 무슨 얼굴에서 빛이나냐 지나가다가 홀린듯이 들어와서 보고 갑니다,1,4
제15회 학산배 전국장사 씨름대회-단체전 결승-김원진vs황찬섭 20180808,홀린듯이 들어온 나에게 칭찬을모두를 위한 타임바     ,1,4
제15회 학산배 전국장사 씨름대회-단체전 결승-김원진vs황찬섭 20180808,경기고 나발이고 두선수 사이에 껴있고 싶다나를 중간에 끼고 경기 해라,1,4
제15회 학산배 전국장사 씨름대회-단체전 결승-김원진vs황찬섭 20180808,내년에 누나들이 관객석 채워줄게 기다리,1,4
[IU CLIP] '사랑이 잘' LIVE with 오혁,나랑 노래방 놀러온 오혁이랑 아이유가 앞에서 노래 부르는 느낌이다 심지어 옷도 방바닥에 널부러져 있는거 꾸물꾸물 걸치고 온 느낌이라ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ진짜 이상한 기분이야 ,1,4
[100203] 2PM - Heartbeat @ Seoul Music Awards,꽃이 지고나서야 아름다운 줄 알았습니다,1,4
GD&TOP_0130_SBS Inkigayo_집에 가지마(Don't Leave),하 지디 저때 걸으면 뽀짝뽀짝 소리나고 베이비 파우더 향기 날 것 같이 생겨따 ㅠㅠㅠㅠㅠ,1,4
제15회 학산배 전국장사 씨름대회-단체전 결승-김원진vs황찬섭 20180808,미쳤다 일본 프듀영상보고 실명 위기에 처한 나를 위해 유튜브가 보낸 한줄기의 빛당신당신이 나의 우주고 나의 눈이야,1,4
[IU CLIP] '사랑이 잘' LIVE with 오혁,혁신적이다ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 목소리는 왜이렇게 감미롭고 난리 ㅠㅠㅠㅠ,1,4
[직캠] 백예린(Baek Yerin) - Square,가사가 ㅋㅋㅋㅋ해방감에 어쩔줄모르는 대 초중반의 어디로 튈지 모르는 갬성 ㅋㅋㅋㅋ,1,4
제15회 학산배 전국장사 씨름대회-단체전 결승-김원진vs황찬섭 20180808, 머리 뜯는게 잘생긴일인가뭐야당신,1,4
2PM - 우리집(My House) Mix (Live Compilation/무대교차편집),할미가 딴 목적은 아니고 거 셔츠 단추 하나만 더 풀어죠라,1,4
[직캠] 백예린(Baek Yerin) - Square,노래때문인가 뒤에천막이 야자수로보여,1,4
제15회 학산배 전국장사 씨름대회-단체전 결승-김원진vs황찬섭 20180808,남자인데도 신기해서 보고있음 저게 어깨구나 팔뚝이구나 등판이구나 허벅지구나 운동해야지 ㅠㅠ,1,4
[입덕직캠] 있지 유나 직캠 4K '달라달라(DALLA DALLA)' (ITZY YUNA FanCam) | @MCOUNTDOWN_2019.2.14,와 다른 예쁜 연예인은 그렇게 생겼을 수도 있지 싶은 예쁨인데 유나는 어떻게 사람이 저렇게 생겼지 싶은 예쁨이다 어떻게 저렇게 생겼지 감탄밖에 안나오네요 유나야 너 엄청 잘될거야,1,4
Believer - Imagine Dragons (cover by jinsoulcoe)[4K],음색이 죽이네 원어민이 아니라 어떤 느낌인지 모르겠지만 이 노래만으로 평가하면 성공할거 같다,1,4
한예슬의 일상 메이크업은? | Daily Makeup,얼굴이 준비물인걸 알면서도 이거 따라하겠다고 들어온 내가 레전드다,1,4
오마이걸(OH MY GIRL) - 번지(BUNGEE)(Fall in Love) # 교차편집(Stage mix) KPOP 무대영상 [1440P],미미 중저음톤으로 보이시함으로 멎짐비니 밸런스 조절과 미인승희 고음  예능돌  성격 효정 착실한 리더 볼때 마다 행복해짐,1,4
[입덕직캠] 있지 유나 직캠 4K '달라달라(DALLA DALLA)' (ITZY YUNA FanCam) | @MCOUNTDOWN_2019.2.14,엄청 화려하게 생기셨다 판빙빙 느낌팔다리도 길쭉길쭉,1,4
[우리집] 150905 DMC 페스티벌 2015_K-Pop 슈퍼콘서트_준호직캠_By Nuneogun,프린터기 잉크 잘 교체할 것 같은 상이네  회사에서 만나 제발,1,4
빅스 (VIXX) - 사슬 교차편집 (Chained Up stage mix),키큰남자들이 춤추는 무대에서 팔다리 감당 못하고 허우적거리는 사람이 없는게 레전드,1,4
우리집 준호,이 오빠는 알까 수많은 여성들이 유튜브에서 흐느끼고 있단 사실을,1,4
[입덕직캠] 에이프릴 나은 직캠 4K ‘예쁜 게 죄(Oh! my mistake)’ (APRIL NA EUN FanCam) | @MCOUNTDOWN_2018.10.18,사극에서 공주역할 맡아줘제발너무 사랑스러운데 귀품있어,1,4
[입덕직캠] 에이프릴 나은 직캠 4K ‘예쁜 게 죄(Oh! my mistake)’ (APRIL NA EUN FanCam) | @MCOUNTDOWN_2018.10.18,완전 예쁘고 잘나고 똑똑한 대기업 회장 손녀 느낌 막 모두에게 사랑 받는 데 은근 야심도 있고 그런귀티 오져버려 진짜,1,4
[19 서울예대합격 최진솔 COVER] Believer - Imagine Dragons,교수님 노래 그렇게 하는거 아닌데,1,4
[SUB] Q&A 답변 영상,나랑 같은 인간이라는 공통점이 있다는게 믿겨지지 않을만큼 이쁘다,1,4
[SUB] 10일간의 배부른 챌린지 기록 (쿠키영상 있음),이런 영상들 연예인들이 많이 찍는데 이렇게 편안한데 안지루하고 쭉 보게되는 영상은 이 집밖에 없다만드는 음식들 퀄리티도 남 다르고,1,4
[8K직캠] 아이유 - Blueming (IU - Blueming FAN CAM) [유희열 없는 스케치북] [You Heeyeol's Sketchbook] 20200918,여러분 계속 보라색 마이크 쓰다가 블루밍 무대때만 파란색 마이크로 바꾼거 아시나요 아니 진짜 디테일퀸ㅠㅠ,1,4
[입덕직캠] TXT 수빈 직캠 4K '9와 4분의 3 승강장에서 너를 기다려 (Run Away)' (TXT SOOBIN FanCam) | @MCOUNTDOWN_2019.10.24,수빈아 기다려 이 할미가 조선일보 전광판 해킹해서 이거 틀어줄게 기다려 말랑뽕떡애깅아,1,4
"191123 아이유(IU) 내 손을 잡아(Hold My Hand) 직캠 @Love, poem 서울 토요일 콘서트", 와 저 아이컨택 당하신분 살아계신가 ㅜㅜ,1,4
열린음악회 - DAY6(데이식스) - 예뻤어.20180930,예뻤다면서 본인들이 제일 예쁨,1,4
First Vlog. Furniture Shopping Is Not Easy (ft. My YouTube Room🪑),미쳤다 안소희가 유투브를 시작했다세상은 오래살고 볼 일이다지금까지 살아온 시간들에 이유가 생겼다,1,4
2PM - 우리집(My House) Mix (Live Compilation/무대교차편집),설레서 뒤질거같음 지금봐도 언제봐도 촌스러움 도없음,1,4
데이식스 (DAY6) - 예뻤어 (You Were Beautiful) 교차편집 (stage mix),원필 선배 앓다 죽을 원필 선배 코에서 미끄럼틀 타고 싶다 속눈썹에서 슬라이딩 하고 싶다 너무 잘생겼어   사랑해 ㅜㅜ,1,4
한예슬의 일상 메이크업은? | Daily Makeup,하 요즘엔 한예슬 김태희 리즈시절 뒤를 이을만한 미모 여배우가 별로 없어,1,4
(ENG) 지연이 예슬이 리얼 파우치 털기 | Our Daily Items,두 분 다 비춰지는 이미지가 차갑다 포스있다 약간 이런느낌인데 실제 성격은 와랄랄라 아기고양강쥐 귀요미들이라 너무 좋아진짜 귀여워졸귀탱탱구리야 완전 ㅎ,1,4
크리스토퍼 (Christopher) - BAD 가사 번역 라이브 비디오,오빠 계속 그렇게 노래부르다간 세계적인 가수밖에 되지 못해,1,4
(ENG) 골든디스크 시상식 겟 레디 위드 미 | Golden Disc Awards Get Ready With Me,아뇨 언니 ㄹㅇ신선한충격 판타지에서 튀어나온것걑았어요ㅠㅠㅠ한국판 말레피센트 느낌남뭘하든 요정그자체 ㅡ,1,4
겟레디윗미 EDM 페스티벌! | Makeover For Music Festival,이거 페북에서 올라왔는데 늙은언니라 해서 댓에 어떤 분이 저 얼굴이 늙은 언니 라고 말하면 자기 얼굴은 팔순잔치 히고 있다는데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 개터졌네 ㅋㅋㅋㅋㅋㅋㅋㅋ,1,4
겟레디윗미 EDM 페스티벌! | Makeover For Music Festival,미쳤네 얼굴 대체 무슨 일이야 진짜 시부레 언니 얼굴이면 성격은 좀 나빠도 되잖아 어쩜 그렇게 다 가졌는지,1,4
[STAR ZOOM IN] 'Vampire' Block B - Very Good ★Halloween Stage★ [M COUNTDOWN EP.355] 151022 EP.37,저 키큰 드라큘라가 먼훗날 귀신호텔의 프론트맨이 될줄 누가 알았겠어,1,4
크리스토퍼 (Christopher) - BAD 가사 번역 라이브 비디오,미치겠다 나 여기 반년째 있어 오빠 나 오빠 여름에 처음봤는데 벌써 겨울이야 오빠 사랑해,1,4
"B1A4 - Good Night, B1A4 - 잘자요 굿나잇, Music Core 20120526",공찬식이 이렇게 썩힐 얼굴이 아닌데 연기라도 자주 해줘,1,4
아이즈원 (IZ*ONE) - 환상동화 (Secret Story of the Swan) 교차편집 (Stage Mix),처음에 민주사쿠라원영 으로 가는 부분 얼굴 ㄹㅇ극락이다 진짜 눈이 즐거움,1,4
EXO_으르렁 (Growl by EXO@Mcountdown 2013.8.22),이땐 엑소엘이 아니라 엓팬이였지 ㅋㅋㅋㅋㅋㅋ숨이 자꾸 멎는다엑소케이이거 자동반사 이때당시 국룰이였음 ㄹㅇ,1,4
[MPD직캠] 동방신기 직캠 4K '운명(The Chance of Love)' (TVXQ! FanCam) | @MCOUNTDOWN_2018.4.12,동방신기 피지컬 비쥬얼 ㄹㅇ 대박적,1,4
제15회 학산배 전국장사 씨름대회-단체전 결승-김원진vs황찬섭 20180808,그냥 내 남자친구였으면 좋겠어 그냥 그래,1,4
슈퍼주니어_데빌_댓글모음,왜 은혁얘기는 별로없지 데빌은 은혁이 레전드인데 ,1,4
[19 서울예대합격 최진솔 COVER] Believer - Imagine Dragons,세상에서 가장 아름다운 초코송이,1,4
[아스트로/차은우] 아스트로 차은우 입덕영상(feat. 우리 입덕하러 같이갈래?),이분에게도 입덕영상이 존재하는구나 그냥 채널틀다 보이면 바로 입덕수준인데,1,4
[19 서울예대합격 최진솔 COVER] Believer - Imagine Dragons,언니 달까지 개인채널 안 만들면 저 똥쌀꺼에요,1,4
[IU TV] '밤편지(Through the Night)' M/V Making,진짜 개이쁘다 넋 놓고 분 다봤네,1,4
[19 서울예대합격 최진솔 COVER] Believer - Imagine Dragons,마지막에 하핫 왜 하세요 나 참 설레게,1,4
[MPD직캠] 동방신기 직캠 4K '운명(The Chance of Love)' (TVXQ! FanCam) | @MCOUNTDOWN_2018.4.12,춤 존나게 잘 추고 노래 겁나 잘하는 배우들 같다,1,4
한예슬의 일상 메이크업은? | Daily Makeup,언니 기억나요  나랑 같이 스쿠버 다이빙 했는데 언니가 인어인척 해서 언니 못 찾고 나 혼자 육지로 갔잖아 ,1,4
크리스토퍼 (Christopher) - BAD 가사 번역 라이브 비디오,뭐랄까 ㅈㄴ일반 서양인들과는 다르게 무슨느낌일까정통파 상남자미남같은 스타일이네헨리카빌 마른버전ㅋㅋㅋ느낌ㅋㅋㅋㅆㅂ노래좋아서 듣다가 얼굴처음보고 현타와서 갑니다,1,4
[입덕직캠] (여자)아이들 수진 직캠 4K ‘Senorita’ ((G)I-DLE SOOJIN FanCam) | @MCOUNTDOWN_2019.3.14,독 품은 백설공주같아ㅠㅠㅠ 너무 예뽀ㅠㅠㅠ,1,4
데이식스(DAY6) - 한 페이지가 될 수 있게(Time of Our Life) 교차편집 (Stage Mix),아니 진짜 어쩌다 원필씨 알게되고 예뻤어 영상 하나를 봤을 뿐인데 정신차려보니 무대영상 다 돌려보는중 데식 남팬도 많습니까,1,4
5개국어 작업멘트로 꼬셔보기,        너한테 제일 잘먹히는 작업멘트가 뭐야,1,4
[IU] 'Blueming' 응원법,내가 이 응원법을 외워야 하는것도 아니고 내가 아이유 팬도 아닌데 후드티에 양손 들고 있는 귀여운 펭귄같은 아이유에 아무 생각없이 들어와버렸어,1,4
빅스 (VIXX) - 도원경(桃源境) (Shangri-La) 교차편집,진짜 어떻게 이렇게나 꽁꽁 싸맸는데 야할 수가 있지,1,4
[입덕직캠] (여자)아이들 수진 직캠 4K ‘Senorita’ ((G)I-DLE SOOJIN FanCam) | @MCOUNTDOWN_2019.3.14,아니 서수진 피부 뭐야 완전 극세사 재질,1,4
제15회 학산배 전국장사 씨름대회-단체전 결승-김원진vs황찬섭 20180808,태교에 좋다고해서 함 보러와봤습니다 허허,1,4
제15회 학산배 전국장사 씨름대회-단체전 결승-김원진vs황찬섭 20180808,경남대 머릿속에 확 박히네 ㄹㅇ 씨름으로 학교 홍보해라,1,4
The Beatles - Hey Jude (cover by 최진솔),언니 이노래듣고 코털까지 소름 돋은 사람 접어 했더니 지구가 반으로 접혀서 아침 만들다가 우루과이 사람이랑 저랑 인사했어요,1,4
오마이걸(OH MY GIRL) - 번지(BUNGEE)(Fall in Love) # 교차편집(Stage mix) KPOP 무대영상 [1440P],오마이걸을 알게된뒤로 비타민을 끊었습니다,1,4
데이식스(DAY6) - Sweet Chaos 교차편집 (Stage Mix),안경쓴 친구 너무 귀여워서 왈ㄹ라라라랄라 하고 싶어요ㅠㅠㅠㅠㅠㅠ,1,4
[우리집] 150905 DMC 페스티벌 2015_K-Pop 슈퍼콘서트_준호직캠_By Nuneogun, 직캠 파란셔츠에서 여기로 넘어오라고 해서 얼른 왔습니다 빨간셔츠 알려준 당신 평생 행복만 해야해 고마워,1,4
오마이걸(OH MY GIRL) - 번지(BUNGEE)(Fall in Love) # 교차편집(Stage mix) KPOP 무대영상 [1440P],메보가 몇명이에요 명 중에 명이 후렴을 부르네 노래 개빡세보이는데,1,4
[온스테이지2.0]백예린 - 그건 아마 우리의 잘못은 아닐 거야,잠만 코러스 여성분의 목소리도 만만치 않은걸다좋다 이영상의 모든것,1,4
2PM - My House (우리집) [Music Bank K-Chart / 2015.06.19],제대로 수작 부리려는 건 준케이인듯 시방 위험한 느낌이 드는데 졸졸 따라가고 싶다,1,4
"[입덕직캠] 오마이걸 아린 직캠 ‘다섯 번째 계절(SSFWL)’ (OH MY GIRL ARIN FanCam), MCOUNTDOWN_2019.5.9",세상사람들 우리 아린이 좀 보세요 이거 진짜 머글들을 넘어서 온 우주에 알려져야한다 이 영상 조회수 안 터지면 진짜 케이팝에 문제있는거다,1,4
2PM - My House (우리집) [Music Bank K-Chart / 2015.06.19],이 노래  준케이 자작곡이야 아 진짜 평소 정신상태가 어떻길래  노래부르는 내내  게슴츠레한 수작부리는 거 같더만 존나 바람직하네,1,4
오마이걸(OH MY GIRL) - 번지(BUNGEE)(Fall in Love) # 교차편집(Stage mix) KPOP 무대영상 [1440P],초 윙크하더니 해냈다하는듯한 뿌듯한 웃음 너무 귀여워 ㅋㅋㅋㅋㅋㅋㅋ,1,4
우리집 준호,준호 공익이면 퇴근하고 여기 댓글들 보는 거네 얼마나 무서울까 ㄷ ㄷ 천명이 집문 열어달라고 이렇게 판을 치는데 그러니까 번호만 알려주면 되는 거잖어 준호찡 ,1,4
[직캠] 백예린(Baek Yerin) - Square,요즘 백예린 인스타가 스퀘어 관련해서 시끄럽길래 도대체 스퀘어가 뭐길래 이렇게 문제가 일어나는거야하고 왔는데 노래 좋네,1,4
[온스테이지2.0]백예린 - 그건 아마 우리의 잘못은 아닐 거야,하 따봉 더 못 누르나 한 번 밖에 못 누르는 게 서러울 따름이네 들을 때마다 눌렀으면 혼자 번 찍을텐데,1,4
2PM - 우리집(My House) Mix (Live Compilation/무대교차편집),저 때는 너무 어렸어 저 손짓의 의미를 그냥 안무라고 생각하고 저 비주얼을 그냥 넘겼지 크고 깨닫고 말았지 우리집에 진정한 의미를 ,1,4
WINNER - ‘REALLY REALLY’ 0409 SBS Inkigayo,ㅅㅂ전생에 뭔 덕을 쌓고 살아야 김진우 같은애가 널 좋아해 넌 나 어때 이러면서 오냐고,1,4
